"발생년","발생년월일시","주야","요일","사망자수","부상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","도로형태_대분류","도로형태","가해자_당사자종별","피해자_당사자종별","발생위치(X_UTMK)","발생위치(Y_UTMK)","경도","위도"," 어린이사고 여부"
"2015","2015-07-30 20","야","목","1","0","0","0","0","경기","파주시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","943696","1978120","126.8604321","37.80105836","N"
"2015","2015-07-30 21","야","목","1","3","2","1","0","전남","무안군","차대차","정면충돌","정면충돌","안전운전 의무 불이행","교차로","교차로내","화물차","승용차","909717","1663548","126.5110797","34.96278894","N"
"2015","2015-07-31 00","야","금","1","2","0","2","0","강원","강릉시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1104736.9","1983726.5","128.690454","37.84730908","N"
"2015","2015-07-31 00","야","금","1","1","0","1","0","충남","서산시","차대사람","길가장자리구역통행중","길가장자리구역통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","905277","1873119","126.4374893","36.85157436","Y"
"2015","2015-07-31 10","주","금","1","1","0","1","0","강원","철원군","차대차","측면충돌","측면충돌","교차로 통행방법 위반","교차로","교차로내","이륜차","화물차","992900.1","2027713","127.4188571","38.24974112","N"
"2015","2015-07-31 11","주","금","1","2","2","0","0","제주","서귀포시","차대사람","횡단중","횡단중","보행자 보호의무 위반","교차로","교차로부근","승용차","보행자","913485","1473522","126.5712652","33.24954924","N"
"2015","2015-07-31 14","주","금","1","1","1","0","0","경북","상주시","차대차","측면충돌","측면충돌","중앙선 침범","기타/불명","기타/불명","승용차","화물차","1045245","1826756","128.0048101","36.43729499","N"
"2015","2015-07-31 16","주","금","1","0","0","0","0","경북","상주시","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","특수차","1064396.5","1819196.1","128.2178483","36.36805063","N"
"2015","2015-07-31 17","주","금","1","0","0","0","0","부산","부산진구","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","이륜차","승합차","1141337","1685046","129.051657","35.15073331","N"
"2015","2015-07-31 17","주","금","1","0","0","0","0","경남","합천군","차대사람","길가장자리구역통행중","길가장자리구역통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1071439","1729611","128.2882783","35.5599315","N"
"2015","2015-07-31 17","주","금","2","58","54","4","0","경남","거제시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승합차","없음","1097971","1656401","128.5722799","34.89763704","N"
"2015","2015-07-31 20","야","금","1","0","0","0","0","충남","아산시","차대사람","길가장자리구역통행중","길가장자리구역통행중","안전운전 의무 불이행","기타/불명","기타/불명","화물차","보행자","945054","1873892","126.8835812","36.86169303","N"
"2015","2015-07-31 21","야","금","1","1","1","0","0","제주","제주시","차대사람","횡단중","횡단중","보행자 보호의무 위반","단일로","횡단보도상","승용차","보행자","909744.9","1501534.9","126.5283148","33.50187828","N"
"2015","2015-07-31 22","야","금","1","0","0","0","0","인천","미추홀구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","924654","1940471","126.6480322","37.46037536","N"
"2015","2015-07-31 23","야","금","1","0","0","0","0","충북","청주시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1001126","1849585","127.5125966","36.64416792","N"
"2015","2015-08-01 00","야","토","1","0","0","0","0","경기","포천시","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","특수차","981446","1984081","127.2890833","37.85633299","N"
"2015","2015-08-01 03","야","토","1","0","0","0","0","충북","단양군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1068712","1898019","128.2730392","37.07826431","N"
"2015","2015-08-01 04","야","토","1","0","0","0","0","광주","북구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","횡단보도상","화물차","보행자","948497","1687457","126.9343479","35.18108982","N"
"2015","2015-08-01 05","야","토","1","0","0","0","0","전남","순천시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","985636","1652519","127.3428426","34.86725904","N"
"2015","2015-08-01 12","주","토","1","3","3","0","0","전남","진도군","차대차","측면충돌","측면충돌","교차로 통행방법 위반","교차로","교차로내","화물차","화물차","879741","1608937","126.1905874","34.467327","N"
"2015","2015-08-01 15","주","토","1","0","0","0","0","서울","중랑구","차량단독","기타","기타","안전운전 의무 불이행","단일로","터널안","이륜차","없음","964163","1953530","127.0941235","37.58045782","N"
"2015","2015-08-01 15","주","토","1","0","0","0","0","경기","포천시","차량단독","공작물충돌","공작물충돌","과속","단일로","기타단일로","승합차","없음","978326","2002518","127.2530609","38.02243514","N"
"2015","2015-08-01 17","주","토","1","11","2","9","0","인천","남동구","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","건설기계","승용차","929383","1939631","126.7015805","37.45317796","N"
"2015","2015-08-01 19","야","토","1","6","5","0","1","경기","포천시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","974058","2007246","127.2042634","38.06493507","Y"
"2015","2015-08-01 19","야","토","1","0","0","0","0","전남","영암군","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","이륜차","918632","1649009","126.6101347","34.83245388","N"
"2015","2015-08-01 20","야","토","1","0","0","0","0","전북","완주군","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","농기계","966168","1769650","127.1249866","35.92292767","N"
"2015","2015-08-01 22","야","토","1","0","0","0","0","제주","제주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","945227","1499859","126.9103937","33.48917002","N"
"2015","2015-08-02 03","야","일","1","0","0","0","0","경북","경주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","교차로","교차로내","승용차","없음","1179885","1756168","129.4903874","35.78548053","N"
"2015","2015-08-02 04","야","일","1","0","0","0","0","경기","고양시","차량단독","공작물충돌","공작물충돌","중앙선 침범","단일로","기타단일로","승용차","없음","944099","1963988","126.8660966","37.67371495","N"
"2015","2015-08-02 04","야","일","1","0","0","0","0","전남","목포시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","902158","1646516","126.4302861","34.80852551","N"
"2015","2015-08-02 04","야","일","2","1","1","0","0","대구","남구","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","자전거","이륜차","1096596.7","1761879.9","128.5697175","35.84869551","N"
"2015","2015-08-02 05","야","일","1","1","1","0","0","경북","영천시","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","이륜차","1129517","1772458","128.9359103","35.94024096","N"
"2015","2015-08-02 07","주","일","1","0","0","0","0","울산","울주군","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1165450","1716928","129.3227016","35.43438968","N"
"2015","2015-08-02 09","주","일","1","0","0","0","0","강원","홍천군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","1050021","1962044","128.0670955","37.65653324","N"
"2015","2015-08-02 11","주","일","1","0","0","0","0","강원","춘천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1024721.9","1980506","127.7809087","37.82396492","N"
"2015","2015-08-02 18","야","일","1","0","0","0","0","세종","세종시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","원동기장치자전거","981658","1836907","127.2951098","36.5296997","N"
"2015","2015-08-02 19","야","일","1","7","6","1","0","충남","서천군","차대차","기타","기타","중앙선 침범","단일로","기타단일로","승용차","승합차","922650","1790534","126.6406013","36.10871947","Y"
"2015","2015-08-03 03","야","월","1","0","0","0","0","강원","원주시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1040573","1934551","127.9584662","37.40919618","N"
"2015","2015-08-03 05","야","월","1","0","0","0","0","경남","창원시(통합)","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1098154","1693624","128.5786888","35.23321254","N"
"2015","2015-08-03 08","주","월","1","0","0","0","0","경북","포항시","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로내","자전거","승용차","1168539","1783466","129.3706917","36.03348253","N"
"2015","2015-08-03 09","주","월","1","0","0","0","0","인천","중구","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","900401","1939132","126.3740172","37.44601323","N"
"2015","2015-08-03 09","주","월","1","0","0","0","0","인천","옹진군","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","750342","1995365","124.6596472","37.92392946","N"
